2578.85 流浪者匕首（★ StatTrak™） | 人工染色 (略有磨损)
1471.76 流浪者匕首（★ StatTrak™） | 夜色 (略有磨损)
808.86 流浪者匕首（★ StatTrak™） | 枯焦之色 (久经沙场)
877.51 流浪者匕首（★ StatTrak™） | 森林 DDPAT (久经沙场)
7031.52 流浪者匕首（★ StatTrak™） | 深红之网 (略有磨损)
6977.80 流浪者匕首（★ StatTrak™） | 渐变之色 (崭新出厂)
707.18 流浪者匕首（★ StatTrak™） | 狩猎网格 (久经沙场)
1992.76 流浪者匕首（★ StatTrak™） | 表面淬火 (破损不堪)
1087.23 流浪者匕首（★ StatTrak™） | 都市伪装 (久经沙场)
848.74 流浪者匕首（★ StatTrak™） | 都市伪装 (战痕累累)
2696.12 流浪者匕首（★）
1473.79 流浪者匕首（★） | 人工染色 (久经沙场)
1728.91 流浪者匕首（★） | 人工染色 (略有磨损)
1279.56 流浪者匕首（★） | 人工染色 (破损不堪)
873.09 流浪者匕首（★） | 北方森林 (久经沙场)
857.03 流浪者匕首（★） | 北方森林 (战痕累累)
1031.06 流浪者匕首（★） | 夜色 (战痕累累)
2687.49 流浪者匕首（★） | 屠夫 (久经沙场)
3311.45 流浪者匕首（★） | 屠夫 (崭新出厂)
2615.00 流浪者匕首（★） | 屠夫 (略有磨损)
761.61 流浪者匕首（★） | 枯焦之色 (久经沙场)
810.94 流浪者匕首（★） | 枯焦之色 (战痕累累)
947.08 流浪者匕首（★） | 枯焦之色 (略有磨损)
2710.11 流浪者匕首（★） | 枯焦之色 (破损不堪)
808.86 流浪者匕首（★） | 森林 DDPAT (久经沙场)
925.79 流浪者匕首（★） | 森林 DDPAT (战痕累累)
1012.10 流浪者匕首（★） | 森林 DDPAT (略有磨损)
874.49 流浪者匕首（★） | 森林 DDPAT (破损不堪)
3369.51 流浪者匕首（★） | 深红之网 (久经沙场)
1740.69 流浪者匕首（★） | 深红之网 (战痕累累)
2437.23 流浪者匕首（★） | 深红之网 (破损不堪)
5526.66 流浪者匕首（★） | 渐变之色 (崭新出厂)
5501.09 流浪者匕首（★） | 渐变之色 (略有磨损)
742.57 流浪者匕首（★） | 狩猎网格 (久经沙场)
765.55 流浪者匕首（★） | 狩猎网格 (战痕累累)
888.47 流浪者匕首（★） | 狩猎网格 (略有磨损)
699.42 流浪者匕首（★） | 狩猎网格 (破损不堪)
1537.32 流浪者匕首（★） | 蓝钢 (久经沙场)
1820.36 流浪者匕首（★） | 蓝钢 (略有磨损)
1458.98 流浪者匕首（★） | 蓝钢 (破损不堪)
2291.73 流浪者匕首（★） | 表面淬火 (久经沙场)
5447.95 流浪者匕首（★） | 表面淬火 (崭新出厂)
1288.27 流浪者匕首（★） | 表面淬火 (战痕累累)
950.14 流浪者匕首（★） | 都市伪装 (久经沙场)
909.88 流浪者匕首（★） | 都市伪装 (战痕累累)
1111.24 流浪者匕首（★） | 都市伪装 (略有磨损)
859.31 流浪者匕首（★） | 都市伪装 (破损不堪)
888.21 海豹短刀（★ StatTrak™） | 人工染色 (破损不堪)
814.17 海豹短刀（★ StatTrak™） | 北方森林 (久经沙场)
903.86 海豹短刀（★ StatTrak™） | 夜色 (久经沙场)
849.02 海豹短刀（★ StatTrak™） | 森林 DDPAT (久经沙场)
2198.67 海豹短刀（★ StatTrak™） | 深红之网 (久经沙场)
2225.10 海豹短刀（★ StatTrak™） | 表面淬火 (久经沙场)
1853.52 海豹短刀（★ StatTrak™） | 表面淬火 (略有磨损)
1464.83 海豹短刀（★ StatTrak™） | 都市伪装 (略有磨损)
767.72 海豹短刀（★ StatTrak™） | 都市伪装 (破损不堪)
1955.30 海豹短刀（★）
844.65 海豹短刀（★） | 人工染色 (久经沙场)
1279.83 海豹短刀（★） | 人工染色 (崭新出厂)
973.63 海豹短刀（★） | 人工染色 (略有磨损)
714.07 海豹短刀（★） | 北方森林 (久经沙场)
814.77 海豹短刀（★） | 北方森林 (战痕累累)
780.53 海豹短刀（★） | 北方森林 (略有磨损)
942.86 海豹短刀（★） | 北方森林 (破损不堪)
838.05 海豹短刀（★） | 夜色 (久经沙场)
972.30 海豹短刀（★） | 夜色 (战痕累累)
1395.56 海豹短刀（★） | 夜色 (略有磨损)
1396.01 海豹短刀（★） | 夜色 (破损不堪)
1813.66 海豹短刀（★） | 屠夫 (久经沙场)
2289.90 海豹短刀（★） | 屠夫 (崭新出厂)
1751.94 海豹短刀（★） | 屠夫 (略有磨损)
672.19 海豹短刀（★） | 枯焦之色 (久经沙场)
713.80 海豹短刀（★） | 枯焦之色 (战痕累累)
646.11 海豹短刀（★） | 枯焦之色 (略有磨损)
852.88 海豹短刀（★） | 枯焦之色 (破损不堪)
668.45 海豹短刀（★） | 森林 DDPAT (久经沙场)
736.82 海豹短刀（★） | 森林 DDPAT (战痕累累)
639.88 海豹短刀（★） | 森林 DDPAT (略有磨损)
1833.81 海豹短刀（★） | 森林 DDPAT (破损不堪)
2085.86 海豹短刀（★） | 深红之网 (久经沙场)
10089.47 海豹短刀（★） | 深红之网 (崭新出厂)
1599.05 海豹短刀（★） | 深红之网 (战痕累累)
2386.99 海豹短刀（★） | 深红之网 (略有磨损)
4003.58 海豹短刀（★） | 渐变之色 (崭新出厂)
666.91 海豹短刀（★） | 狩猎网格 (久经沙场)
658.15 海豹短刀（★） | 狩猎网格 (战痕累累)
752.78 海豹短刀（★） | 狩猎网格 (略有磨损)
700.55 海豹短刀（★） | 狩猎网格 (破损不堪)
881.39 海豹短刀（★） | 蓝钢 (破损不堪)
1215.80 海豹短刀（★） | 表面淬火 (久经沙场)
3519.44 海豹短刀（★） | 表面淬火 (崭新出厂)
1029.79 海豹短刀（★） | 表面淬火 (战痕累累)
1116.06 海豹短刀（★） | 表面淬火 (破损不堪)
644.57 海豹短刀（★） | 都市伪装 (久经沙场)
750.60 海豹短刀（★） | 都市伪装 (略有磨损)
773.31 海豹短刀（★） | 都市伪装 (破损不堪)
1288.61 熊刀（★ StatTrak™）
1112.11 熊刀（★ StatTrak™） | 人工染色 (略有磨损)
711.68 熊刀（★ StatTrak™） | 北方森林 (久经沙场)
819.10 熊刀（★ StatTrak™） | 外表生锈 (战痕累累)
1010.96 熊刀（★ StatTrak™） | 夜色 (战痕累累)
904.66 熊刀（★ StatTrak™） | 大马士革钢 (久经沙场)
633.66 熊刀（★ StatTrak™） | 枯焦之色 (久经沙场)
729.52 熊刀（★ StatTrak™） | 森林 DDPAT (久经沙场)
1777.48 熊刀（★ StatTrak™） | 深红之网 (久经沙场)
1449.78 熊刀（★ StatTrak™） | 深红之网 (战痕累累)
2473.73 熊刀（★ StatTrak™） | 深红之网 (破损不堪)
2154.01 熊刀（★ StatTrak™） | 渐变大理石 (崭新出厂)
671.52 熊刀（★ StatTrak™） | 狩猎网格 (战痕累累)
1159.87 熊刀（★ StatTrak™） | 致命紫罗兰 (久经沙场)
1988.02 熊刀（★ StatTrak™） | 表面淬火 (久经沙场)
1213.60 熊刀（★）
761.54 熊刀（★） | 人工染色 (久经沙场)
816.83 熊刀（★） | 人工染色 (略有磨损)
784.21 熊刀（★） | 人工染色 (破损不堪)
597.62 熊刀（★） | 北方森林 (久经沙场)
696.74 熊刀（★） | 外表生锈 (战痕累累)
2075.89 熊刀（★） | 多普勒 (崭新出厂)
689.78 熊刀（★） | 夜色 (久经沙场)
706.63 熊刀（★） | 夜色 (战痕累累)
966.99 熊刀（★） | 夜色 (略有磨损)
786.22 熊刀（★） | 大马士革钢 (久经沙场)
1024.24 熊刀（★） | 大马士革钢 (崭新出厂)
934.30 熊刀（★） | 大马士革钢 (略有磨损)
2196.13 熊刀（★） | 屠夫 (久经沙场)
2049.01 熊刀（★） | 屠夫 (略有磨损)
608.05 熊刀（★） | 枯焦之色 (久经沙场)
613.34 熊刀（★） | 枯焦之色 (战痕累累)
608.26 熊刀（★） | 枯焦之色 (略有磨损)
674.00 熊刀（★） | 枯焦之色 (破损不堪)
656.07 熊刀（★） | 森林 DDPAT (久经沙场)
1853.52 熊刀（★） | 森林 DDPAT (崭新出厂)
620.56 熊刀（★） | 森林 DDPAT (战痕累累)
721.43 熊刀（★） | 森林 DDPAT (略有磨损)
702.95 熊刀（★） | 森林 DDPAT (破损不堪)
1872.58 熊刀（★） | 深红之网 (久经沙场)
1243.80 熊刀（★） | 深红之网 (战痕累累)
3339.69 熊刀（★） | 深红之网 (略有磨损)
2002.33 熊刀（★） | 深红之网 (破损不堪)
2841.98 熊刀（★） | 渐变之色 (崭新出厂)
3101.26 熊刀（★） | 渐变之色 (略有磨损)
2302.88 熊刀（★） | 渐变大理石 (崭新出厂)
632.33 熊刀（★） | 狩猎网格 (久经沙场)
717.00 熊刀（★） | 狩猎网格 (略有磨损)
647.04 熊刀（★） | 狩猎网格 (破损不堪)
911.62 熊刀（★） | 致命紫罗兰 (久经沙场)
796.85 熊刀（★） | 致命紫罗兰 (战痕累累)
1453.93 熊刀（★） | 致命紫罗兰 (略有磨损)
914.96 熊刀（★） | 致命紫罗兰 (破损不堪)
788.93 熊刀（★） | 蓝钢 (久经沙场)
788.83 熊刀（★） | 蓝钢 (战痕累累)
952.21 熊刀（★） | 蓝钢 (略有磨损)
1730.79 熊刀（★） | 虎牙 (崭新出厂)
1870.91 熊刀（★） | 虎牙 (略有磨损)
1237.95 熊刀（★） | 表面淬火 (久经沙场)
1918.93 熊刀（★） | 表面淬火 (崭新出厂)
1547.69 熊刀（★） | 表面淬火 (略有磨损)
983.57 熊刀（★） | 表面淬火 (破损不堪)
666.71 熊刀（★） | 都市伪装 (久经沙场)
1053.84 熊刀（★） | 都市伪装 (略有磨损)
10311.99 爪子刀（★ StatTrak™）
8577.84 爪子刀（★ StatTrak™） | 伽玛多普勒 (崭新出厂)
2747.88 爪子刀（★ StatTrak™） | 外表生锈 (战痕累累)
5593.81 爪子刀（★ StatTrak™） | 多普勒 (崭新出厂)
2488.07 爪子刀（★ StatTrak™） | 森林 DDPAT (久经沙场)
5506.27 爪子刀（★ StatTrak™） | 深红之网 (久经沙场)
4101.43 爪子刀（★ StatTrak™） | 澄澈之水 (久经沙场)
5407.15 爪子刀（★ StatTrak™） | 澄澈之水 (崭新出厂)
2224.23 爪子刀（★ StatTrak™） | 狩猎网格 (久经沙场)
6200.59 爪子刀（★ StatTrak™） | 自动化 (久经沙场)
8272.88 爪子刀（★ StatTrak™） | 自动化 (略有磨损)
2924.98 爪子刀（★ StatTrak™） | 致命紫罗兰 (久经沙场)
6862.22 爪子刀（★ StatTrak™） | 虎牙 (崭新出厂)
5324.56 爪子刀（★ StatTrak™） | 黑色层压板 (略有磨损)
4621.07 爪子刀（★ StatTrak™） | 黑色层压板 (破损不堪)
3302.57 爪子刀（★） | 人工染色 (久经沙场)
3240.57 爪子刀（★） | 人工染色 (略有磨损)
6795.41 爪子刀（★） | 人工染色 (破损不堪)
5490.35 爪子刀（★） | 传说 (久经沙场)
10680.11 爪子刀（★） | 传说 (崭新出厂)
9650.10 爪子刀（★） | 传说 (略有磨损)
6539.62 爪子刀（★） | 伽玛多普勒 (崭新出厂)
7932.33 爪子刀（★） | 伽玛多普勒 (略有磨损)
2358.92 爪子刀（★） | 北方森林 (久经沙场)
2369.53 爪子刀（★） | 北方森林 (战痕累累)
3234.09 爪子刀（★） | 北方森林 (略有磨损)
3234.29 爪子刀（★） | 北方森林 (破损不堪)
2695.85 爪子刀（★） | 噩梦之夜 (久经沙场)
2439.84 爪子刀（★） | 外表生锈 (战痕累累)
4717.91 爪子刀（★） | 外表生锈 (破损不堪)
5314.46 爪子刀（★） | 多普勒 (崭新出厂)
7676.39 爪子刀（★） | 多普勒 (略有磨损)
3348.72 爪子刀（★） | 大马士革钢 (久经沙场)
4266.82 爪子刀（★） | 大马士革钢 (崭新出厂)
3416.73 爪子刀（★） | 大马士革钢 (战痕累累)
4088.99 爪子刀（★） | 大马士革钢 (略有磨损)
4804.58 爪子刀（★） | 屠夫 (久经沙场)
8320.03 爪子刀（★） | 屠夫 (崭新出厂)
5358.20 爪子刀（★） | 屠夫 (略有磨损)
2131.47 爪子刀（★） | 枯焦之色 (久经沙场)
2249.71 爪子刀（★） | 枯焦之色 (略有磨损)
2185.69 爪子刀（★） | 森林 DDPAT (久经沙场)
3289.11 爪子刀（★） | 森林 DDPAT (略有磨损)
4622.21 爪子刀（★） | 深红之网 (久经沙场)
4882.96 爪子刀（★） | 深红之网 (战痕累累)
11514.65 爪子刀（★） | 渐变之色 (崭新出厂)
10678.11 爪子刀（★） | 渐变之色 (略有磨损)
8916.78 爪子刀（★） | 渐变大理石 (崭新出厂)
8811.38 爪子刀（★） | 渐变大理石 (略有磨损)
2965.57 爪子刀（★） | 澄澈之水 (久经沙场)
4107.91 爪子刀（★） | 澄澈之水 (崭新出厂)
2947.39 爪子刀（★） | 澄澈之水 (战痕累累)
3499.86 爪子刀（★） | 澄澈之水 (略有磨损)
2224.23 爪子刀（★） | 狩猎网格 (久经沙场)
3973.69 爪子刀（★） | 狩猎网格 (略有磨损)
5437.52 爪子刀（★） | 自动化 (久经沙场)
10879.74 爪子刀（★） | 自动化 (崭新出厂)
4712.43 爪子刀（★） | 自动化 (战痕累累)
7356.58 爪子刀（★） | 自动化 (略有磨损)
3035.06 爪子刀（★） | 自由之手 (久经沙场)
4280.53 爪子刀（★） | 自由之手 (崭新出厂)
3821.48 爪子刀（★） | 自由之手 (略有磨损)
3070.50 爪子刀（★） | 致命紫罗兰 (久经沙场)
3369.92 爪子刀（★） | 致命紫罗兰 (战痕累累)
4077.55 爪子刀（★） | 致命紫罗兰 (略有磨损)
3437.40 爪子刀（★） | 蓝钢 (久经沙场)
5679.55 爪子刀（★） | 蓝钢 (战痕累累)
3622.51 爪子刀（★） | 蓝钢 (略有磨损)
6109.17 爪子刀（★） | 虎牙 (崭新出厂)
4548.33 爪子刀（★） | 表面淬火 (久经沙场)
8294.49 爪子刀（★） | 表面淬火 (崭新出厂)
3976.23 爪子刀（★） | 表面淬火 (战痕累累)
5978.09 爪子刀（★） | 表面淬火 (略有磨损)
4159.41 爪子刀（★） | 表面淬火 (破损不堪)
6592.31 爪子刀（★） | 都市伪装 (崭新出厂)
2668.50 爪子刀（★） | 都市伪装 (战痕累累)
3032.78 爪子刀（★） | 都市伪装 (略有磨损)
4077.55 爪子刀（★） | 黑色层压板 (久经沙场)
8636.02 爪子刀（★） | 黑色层压板 (崭新出厂)
3838.20 爪子刀（★） | 黑色层压板 (战痕累累)
4479.29 爪子刀（★） | 黑色层压板 (略有磨损)
3945.80 爪子刀（★） | 黑色层压板 (破损不堪)
1846.70 猎杀者匕首（★ StatTrak™） | 传说 (久经沙场)
2149.99 猎杀者匕首（★ StatTrak™） | 多普勒 (崭新出厂)
1054.98 猎杀者匕首（★ StatTrak™） | 大马士革钢 (略有磨损)
899.84 猎杀者匕首（★ StatTrak™） | 自由之手 (久经沙场)
1752.81 猎杀者匕首（★ StatTrak™） | 虎牙 (崭新出厂)
1213.60 猎杀者匕首（★）
1535.32 猎杀者匕首（★） | 传说 (久经沙场)
2558.82 猎杀者匕首（★） | 传说 (崭新出厂)
1886.56 猎杀者匕首（★） | 伽玛多普勒 (崭新出厂)
606.65 猎杀者匕首（★） | 北方森林 (久经沙场)
1410.81 猎杀者匕首（★） | 北方森林 (战痕累累)
782.77 猎杀者匕首（★） | 北方森林 (略有磨损)
539.30 猎杀者匕首（★） | 外表生锈 (战痕累累)
1605.21 猎杀者匕首（★） | 多普勒 (崭新出厂)
741.63 猎杀者匕首（★） | 大马士革钢 (久经沙场)
1017.75 猎杀者匕首（★） | 大马士革钢 (崭新出厂)
827.28 猎杀者匕首（★） | 大马士革钢 (略有磨损)
676.20 猎杀者匕首（★） | 枯焦之色 (略有磨损)
627.58 猎杀者匕首（★） | 森林 DDPAT (战痕累累)
1103.49 猎杀者匕首（★） | 深红之网 (久经沙场)
2015.10 猎杀者匕首（★） | 渐变之色 (崭新出厂)
1814.94 猎杀者匕首（★） | 渐变大理石 (崭新出厂)
651.66 猎杀者匕首（★） | 澄澈之水 (久经沙场)
888.34 猎杀者匕首（★） | 澄澈之水 (崭新出厂)
861.59 猎杀者匕首（★） | 澄澈之水 (略有磨损)
1492.78 猎杀者匕首（★） | 自动化 (略有磨损)
739.76 猎杀者匕首（★） | 自由之手 (久经沙场)
1005.71 猎杀者匕首（★） | 自由之手 (崭新出厂)
929.67 猎杀者匕首（★） | 自由之手 (略有磨损)
671.66 猎杀者匕首（★） | 致命紫罗兰 (久经沙场)
633.40 猎杀者匕首（★） | 致命紫罗兰 (战痕累累)
946.79 猎杀者匕首（★） | 致命紫罗兰 (略有磨损)
842.53 猎杀者匕首（★） | 蓝钢 (战痕累累)
867.01 猎杀者匕首（★） | 蓝钢 (略有磨损)
1374.54 猎杀者匕首（★） | 虎牙 (崭新出厂)
895.76 猎杀者匕首（★） | 黑色层压板 (久经沙场)
1509.70 猎杀者匕首（★） | 黑色层压板 (战痕累累)
981.90 猎杀者匕首（★） | 黑色层压板 (略有磨损)
1036.54 猎杀者匕首（★） | 黑色层压板 (破损不堪)
1651.28 短剑（★ StatTrak™）
875.93 短剑（★ StatTrak™） | 北方森林 (略有磨损)
1273.89 短剑（★ StatTrak™） | 大马士革钢 (久经沙场)
1946.35 短剑（★ StatTrak™） | 大马士革钢 (崭新出厂)
1167.63 短剑（★ StatTrak™） | 大马士革钢 (战痕累累)
1803.57 短剑（★ StatTrak™） | 大马士革钢 (略有磨损)
892.49 短剑（★ StatTrak™） | 森林 DDPAT (久经沙场)
3835.32 短剑（★ StatTrak™） | 渐变之色 (崭新出厂)
3064.15 短剑（★ StatTrak™） | 渐变大理石 (崭新出厂)
1347.59 短剑（★ StatTrak™） | 狩猎网格 (久经沙场)
1171.90 短剑（★ StatTrak™） | 致命紫罗兰 (久经沙场)
965.65 短剑（★ StatTrak™） | 致命紫罗兰 (战痕累累)
2021.92 短剑（★ StatTrak™） | 致命紫罗兰 (略有磨损)
2271.85 短剑（★ StatTrak™） | 虎牙 (崭新出厂)
1762.35 短剑（★ StatTrak™） | 表面淬火 (久经沙场)
996.08 短剑（★ StatTrak™） | 都市伪装 (久经沙场)
1591.70 短剑（★）
1188.31 短剑（★） | 人工染色 (略有磨损)
1472.54 短剑（★） | 北方森林 (崭新出厂)
786.82 短剑（★） | 北方森林 (战痕累累)
862.73 短剑（★） | 外表生锈 (战痕累累)
943.51 短剑（★） | 外表生锈 (破损不堪)
2573.13 短剑（★） | 多普勒 (崭新出厂)
2631.92 短剑（★） | 多普勒 (略有磨损)
905.60 短剑（★） | 夜色 (久经沙场)
769.36 短剑（★） | 夜色 (战痕累累)
1054.98 短剑（★） | 夜色 (略有磨损)
882.79 短剑（★） | 夜色 (破损不堪)
1138.66 短剑（★） | 大马士革钢 (久经沙场)
1401.96 短剑（★） | 大马士革钢 (崭新出厂)
1124.42 短剑（★） | 大马士革钢 (战痕累累)
1397.35 短剑（★） | 大马士革钢 (略有磨损)
2242.49 短剑（★） | 屠夫 (久经沙场)
2558.82 短剑（★） | 屠夫 (崭新出厂)
2338.52 短剑（★） | 屠夫 (略有磨损)
761.14 短剑（★） | 枯焦之色 (久经沙场)
1705.05 短剑（★） | 枯焦之色 (略有磨损)
781.47 短剑（★） | 森林 DDPAT (久经沙场)
932.08 短剑（★） | 森林 DDPAT (略有磨损)
1760.16 短剑（★） | 深红之网 (久经沙场)
1410.66 短剑（★） | 深红之网 (战痕累累)
3224.99 短剑（★） | 深红之网 (略有磨损)
3531.76 短剑（★） | 渐变之色 (崭新出厂)
2648.37 短剑（★） | 渐变大理石 (崭新出厂)
744.55 短剑（★） | 狩猎网格 (久经沙场)
763.68 短剑（★） | 狩猎网格 (战痕累累)
832.03 短剑（★） | 狩猎网格 (略有磨损)
1009.46 短剑（★） | 致命紫罗兰 (久经沙场)
1585.61 短剑（★） | 致命紫罗兰 (略有磨损)
1015.61 短剑（★） | 致命紫罗兰 (破损不堪)
2071.35 短剑（★） | 蓝钢 (崭新出厂)
1338.76 短剑（★） | 蓝钢 (略有磨损)
2085.93 短剑（★） | 虎牙 (崭新出厂)
2432.96 短剑（★） | 虎牙 (略有磨损)
1744.58 短剑（★） | 表面淬火 (久经沙场)
5501.72 短剑（★） | 表面淬火 (崭新出厂)
1415.41 短剑（★） | 表面淬火 (战痕累累)
1784.77 短剑（★） | 表面淬火 (略有磨损)
1441.76 短剑（★） | 表面淬火 (破损不堪)
799.66 短剑（★） | 都市伪装 (久经沙场)
814.91 短剑（★） | 都市伪装 (战痕累累)
1010.66 穿肠刀（★ StatTrak™） | 传说 (久经沙场)
1116.93 穿肠刀（★ StatTrak™） | 传说 (战痕累累)
1407.38 穿肠刀（★ StatTrak™） | 传说 (略有磨损)
585.44 穿肠刀（★ StatTrak™） | 北方森林 (战痕累累)
